tokens,tags
"['Customer', 'clicks', 'button', 'or', 'link', 'to', '""', 'Ckeckout', '""']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'the', 'supervision', 'is', 'performed', 'by', 'a', 'RBC', 'it', 'shall', 'be', 'possible', 'to', 'prevent', 'movements', 'of', 'a', 'traction', 'unit', 'in', 'its', 'area', 'if', 'not', 'authorised', 'by', 'the', 'RBC', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['A', 'new', 'plug', '-', 'in', 'is', 'installed', 'in', 'the', 'application', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Currently', ',', 'telephonic', 'orders', 'are', 'a', 'significant', 'source', 'of', 'business', 'at', 'Gamma', '-', 'J', 'which', 'is', 'both', 'expensive', 'and', 'labor', 'extensive', '.', 'The', 'organization', 'has', 'to', 'figure', 'out', 'a', 'way', 'to', 'have', 'a', 'smooth', 'transition', 'of', 'orders', 'coming', 'in', 'through', 'telephones', 'to', 'the', 'new', 'online', 'ordering', 'system', 'without', 'loosing', 'business', 'to', 'the', 'competitor', ';', 'Gamma', '-', 'J', 'depends', 'mainly', 'on', 'Fed', '-', 'Ex', 'for', 'its', 'tracking', 'number', 'and', 'transportation', 'needs', 'to', 'ship', 'the', 'orders', '.', 'A', 'separate', 'module', 'to', 'generate', 'the', 'tracking', 'numbers', 'and', 'having', 'a', 'transportation', 'system', 'will', 'be', 'considered', 'in', 'the', 'future', ';', 'System', 'does', 'not', 'support', 'customer', 'order', 'analysis', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'case', 'of', 'encryption', ',', 'standardised', 'ciphering', 'algorithms', 'shall', 'be', 'used', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['It', 'shall', 'be', 'possible', 'to', 'use', 'tandem', 'traction', 'units', 'without', 'isolating', 'the', 'ETCS', 'trainborne', 'equipment', 'on', 'the', 'tandem', 'traction', 'unit', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'should', 'have', 'capability', 'to', 'support', 'public', 'access', 'to', 'a', 'subset', 'of', 'data', 'and', 'functionality']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'a', 'shunting', 'group', 'ID', 'is', 'activated', ',', 'the', 'Cab', 'radio', 'shall', 'proceed', 'to', 're', '-', 'establish', 'the', 'group', 'call', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Player', 'Statistics', 'Window', 'is', 'composed', 'of', 'a', 'listbox', 'of', '10', 'lines', '.', 'Each', 'line', 'is', 'composed', 'of', 'the', 'name', 'of', 'a', 'player', ',', 'the', 'number', 'of', 'block', 'movement', ',', 'the', 'time', 'used', 'by', 'the', 'player', 'to', 'solve', 'the', 'headache', '.', 'This', 'statistcs', 'are', 'read', 'from', 'the', 'statistic', 'file', 'of', 'the', 'game', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Administrator', 'clicks', 'button', 'or', 'link', 'to', 'initiate', 'logout', 'process', ';', 'System', 'terminates', 'the', 'session', 'cookie', ';', 'System', 'displays', 'home', 'page', '.']","[1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Each', 'short', 'dialling', 'code', 'shall', 'consist', 'of', 'four', 'digits', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Access', 'from', 'the', 'GSM', '-', 'R', 'network', 'to', 'external', 'networks', 'shall', 'be', 'as', 'detailed', 'in', 'section', '9.10', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Marking', 'links', 'opening', 'new', 'windows', ':', 'Links', 'that', 'open', 'new', 'browser', 'windows', 'or', 'pop', '-', 'up', 'windows', 'should', 'be', 'clearly', 'marked', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Unplanned', 'downtime', 'for', 'the', 'System', 'must', 'not', 'exceed', '<', 'xx', 'hours', '/', 'minutes', '>', 'per', '<', 'rolling', 'three', 'month', 'period', '>', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Dial', 'access', 'shall', 'be', 'provided', 'to', 'initiate', 'the', 'following', 'calls', ':', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'a', 'user', 'performs', 'a', 'quick', 'or', 'advanced', 'search', ',', 'the', 'System', 'must', 'never', 'include', 'in', 'the', 'search', 'result', 'list', 'any', 'record', 'which', 'the', 'user', 'does', 'not', 'have', 'the', 'right', 'to', 'access', '.']","[0, 0, 1, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Epidemiological', '(', 'epi', ')', 'data', 'must', 'be', 'collected', 'to', 'assist', 'in', 'the', 'case', 'investigation', 'of', 'events', '.', 'Standard', 'epi', 'data', 'to', 'be', 'collected', 'includes', ':', 'onset', 'date', 'and', 'time', 'of', 'symptoms', ',', 'type', 'of', 'symptoms', ',', 'risk', 'factors', ',', 'medical', 'history', 'data', ',', 'laboratory', 'data', ',', 'procedure', 'data', ',', 'and', 'questionnaire', 'responses', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Access', 'to', 'other', 'GSM', '-', 'R', 'networks', 'shall', 'be', 'possible', 'by', 'using', 'a', 'Breakout', 'Code', '(', 'BC', ')', 'as', 'part', 'of', 'the', 'dialled', 'number', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'track', 'data', 'at', 'least', 'to', 'the', 'location', 'where', 'the', 'relevant', 'movement', 'authority', 'ends', 'are', 'not', 'available', 'on', '-', 'board', ',', 'the', 'movement', 'authority', 'shall', 'be', 'rejected', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'various', 'types', 'of', 'data', 'were', 'presented', 'earlier', '.', 'This', 'section', 'examines', 'the', 'input', ',', 'output', ',', 'and', 'interrelationships', 'of', 'the', 'various', 'data', 'types', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['All', 'telescope', 'and', 'instrument', 'parameters', 'are', 'kept', 'in', 'an', 'on', 'line', 'database', 'to', 'permit', 'easy', 'implementation', 'of', 'table', '-', 'driven', 'applications', '.', 'The', 'interface', 'between', 'software', 'control', 'packages', 'is', 'normally', 'done', 'via', 'interface', 'calls', 'to', 'the', 'on', '-', 'line', 'database', '.', 'The', 'requirements', 'for', 'this', 'database', 'package', 'are', ':', '.All', 'telescope', ',', 'instrument', ',', 'and', 'detector', 'control', 'information', 'is', 'to', 'be', 'available', 'at', 'any', 'operation', 'level', ';', 'Access', 'times', 'to', 'the', 'database', 'are', 'to', 'be', 'in', 'the', 'range', 'of', '2', '-', '3', 'msec', 'per', 'access', ';', 'Asynchronous', 'writes', 'are', 'to', 'be', 'supported', ',', 'allowing', 'for', 'concurrent', 'operation', ';', 'Time', '-', 'access', 'critical', 'information', 'is', 'available', 'in', 'memory', ';', 'There', 'is', 'to', 'be', 'a', 'consistent', 'and', 'logical', '(', 'i.e.', 'name', 'based', ')', 'access', 'method', ';', 'The', 'database', 'must', 'support', 'both', 'remote', 'access', 'and', 'distributed', 'data', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Systems', 'supporting', 'OM', 'should', 'be', 'able', 'to', 'electronically', 'record', 'and', 'store', 'data', 'from', 'remote', 'devices', 'that', 'may', 'be', 'uploaded', 'to', 'an', 'aggregating', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
"['All', 'fields', 'with', '*', 'are', 'mandatory', '!']","[0, 0, 0, 0, 0, 0, 0]"
"['At', 'least', 'one', 'MSISDN', 'number', 'shall', 'be', 'allocated', 'to', 'each', 'mobile', 'station', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'shall', 'require', 'manual', 'confirmation', 'prior', 'to', 'the', 'removal', 'of', 'the', 'relationship', 'between', 'Engine', 'Number', 'and', 'MSISDN', 'Number', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'Functional', 'Requirements', 'Specifications', '(', 'FRS', ')', 'report', 'provides', 'the', 'detailed', 'description', 'of', 'the', 'functionalities', 'required', 'for', 'the', 'first', 'version', 'of', 'the', 'CCTNS', '.', 'The', 'key', 'guiding', 'principle', 'behind', 'the', 'functional', 'design', 'of', 'CCTNS', 'V1.0', 'is', 'to', 'focus', 'on', 'the', 'critical', 'functionality', 'that', 'provides', 'value', 'to', 'the', 'police', 'personnel', 'at', 'the', 'cutting', 'edge', 'which', 'in', 'turn', 'can', 'improve', 'the', 'outcomes', 'in', 'the', 'areas', 'of', '“', 'Investigation', 'of', 'Crime', '”', 'and', '“', 'Detection', 'of', 'Criminals', '”', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'purpose', 'of', 'the', 'common', 'access', 'channel', 'is', 'to', 'provide', 'a', 'point', 'of', 'contact', 'and', 'information', 'for', 'all', 'direct', 'mode', 'users', '.', 'For', 'example', ',', 'if', 'one', 'direct', 'mode', 'user', 'wished', 'to', 'initiate', 'contact', 'with', 'another', 'user', ',', 'communication', 'would', 'begin', 'with', 'a', 'request', 'for', 'the', 'desired', 'partner', 'on', 'the', 'access', 'channel', '.', 'After', 'receiving', 'a', 'reply', ',', 'both', 'parties', 'may', 'transfer', 'to', 'a', 'free', 'direct', 'mode', 'channel', 'and', 'continue', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Implementation', 'of', 'direct', 'mode', 'is', 'optional', '.', 'However', ',', 'where', 'implemented', ',', 'the', 'following', 'requirements', 'shall', 'be', 'mandatory', '.', '(', 'I', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Using', 'frames', 'with', 'care', ':', 'If', 'frames', 'are', 'used', ',', 'care', 'should', 'be', 'taken', 'to', 'avoid', 'possible', 'problems', ',', 'for', 'example', ',', 'those', 'involving', 'the', 'use', 'of', 'the', 'back', 'button', ',', 'bookmarking', 'of', 'pages', ',', 'or', 'scrolling', 'of', 'information', '.', 'When', 'frames', 'are', 'used', ',', 'it', 'is', 'important', 'to', 'title', 'each', 'frame', ',', 'and', 'to', 'describe', 'its', 'purpose', 'and', 'how', 'frames', 'relate', 'to', 'one', 'another', 'other', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Consistency', 'between', 'navigation', 'components', 'and', 'content', ':', 'If', 'navigation', 'components', '(', 'or', 'overviews', ')', 'are', 'shown', 'in', 'conjunction', 'with', 'associated', 'content', ',', 'consistency', 'between', 'the', 'navigation', 'component', 'and', 'the', 'content', 'shown', 'should', 'be', 'maintained', 'by', 'indicating', 'in', 'the', 'navigation', 'component', '(', 'e.g.', 'highlighting', ')', 'the', 'topic', 'currently', 'visible', 'in', 'the', 'content', 'area', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Assume', 'Yoggie', 'will', 'freeze', 'the', 'baseline', 'of', 'the', 'USB', 'system', 'after', 'delivery', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Linking', 'back', 'to', 'the', 'home', 'page', 'or', 'landmark', 'pages', ':', 'Each', 'page', 'should', 'contain', 'a', 'link', 'leading', 'to', 'the', 'home', 'page', 'of', 'the', 'application', 'or', 'to', 'a', 'landmark', 'page', 'that', 'is', 'easy', 'to', 'recognize', 'for', 'the', 'user', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'upper', 'levels', '(', 'User', '-', 'interface', 'and', 'OCS', ')', 'are', 'assumed', 'to', 'not', 'require', 'a', 'real', '-', 'time', 'operating', 'environment', '.', 'However', ',', 'the', 'operating', 'environment', 'at', 'these', 'levels', 'is', 'expected', 'to', 'provide', 'sufﬁcient', 'performance', 'for', 'both', 'human', 'interaction', 'and', 'communications', '.', 'Real', '-', 'time', 'support', 'is', 'required', 'at', 'the', 'IOC', 'level', '.', 'Development', 'system', 'software', '.', 'The', 'choice', 'for', 'a', 'development', 'environment', 'is', 'based', 'on', 'the', 'following', 'criteria', ':', ';', 'Productivity', 'and', 'development', 'tools', ';', 'Software', 'portability', 'and', 'hardware', 'independence', ';', 'Vendor', 'independence', ';', 'Industry', 'and', 'de', '-', 'facto', 'standards', ';', 'Support', 'for', 'state', '-', 'of', '-', 'the', '-', 'art', 'user', 'interfaces', ';', 'Support', 'of', 'a', 'distributed', 'environment', '.', 'Given', 'these', 'criteria', ',', 'the', 'following', 'recommendations', 'exist', '.', 'The', 'development', 'operating', 'system', 'is', 'UNIX', 'System', 'V', ',', 'Release', '4', ',', 'using', 'only', 'POSIX', 'compliant', 'calls', 'to', 'the', 'operating', 'system', '.', 'In', 'particular', ',', 'vendor', 'speciﬁc', 'extensions', 'are', 'not', 'permitted', '.', 'Compliance', 'to', 'POSIX', 'is', 'measured', 'against', 'the', 'book', ':', 'POSIX', 'Programmer', '’s', 'Guide', '-', 'Writing', 'Portable', 'UNIX', 'Programs', ',', 'by', 'Donald', 'Lewine', ',', 'O’Reilly', '&', 'Associates', ',', 'Inc.', '1991', ';', 'Any', 'special', 'needs', 'that', 'can', 'not', 'be', 'acceptably', 'met', 'by', 'the', 'available', 'operating', 'system', 'calls', 'are', 'to', 'be', 'discussed', 'with', 'the', 'GPO', 'on', 'a', 'case', '-', 'by', '-', 'case', 'basis', ';', 'Some', 'packages', '(', 'such', 'as', 'GUI', 'interfaces', 'and', 'database', 'interfaces', ')', 'have', 'higher', 'portability', 'requirements', 'that', 'may', 'require', 'the', 'speciﬁcation', 'of', 'higher', 'level', 'interfaces', 'to', 'the', 'OS', ';', 'The', 'GUI', 'systems', 'are', 'to', 'use', 'X', '-', 'windows', ',', 'version', '11', ',', 'release', '5', '(', 'X11R5', ')', 'or', 'release', '6', '(', 'X11R6', ')', '.', 'The', 'principle', 'language', 'for', 'developing', 'GUIs', 'is', 'Tcl', '/', 'Tk', ';', 'The', 'GNU', 'software', 'tool', 'suite', 'should', 'be', 'used', 'where', 'possible', ';', 'Imake', 'is', 'recommended', ',', 'with', 'GNU', '’s', 'autoconﬁgure', 'utility', 'an', 'acceptable', 'alternative', ';', 'CVS', 'is', 'the', 'recommended', 'version', 'control', 'system', '.', 'IOC', 'and', 'cross', '-', 'development', 'system', 'software', '.', 'A', 'number', 'of', 'real', '-', 'time', 'operating', 'systems', 'were', 'examined', 'for', 'compatibility', 'with', 'the', 'goals', 'for', 'the', 'Gemini', 'Project', '.', 'At', 'the', 'same', 'time', ',', 'the', 'availability', 'of', 'cross', '-', 'support', 'development', 'environments', 'was', 'considered', '.', 'The', 'recommendations', 'are', ':', ';', 'The', 'IOCs', 'will', 'use', 'the', 'real', '-', 'time', 'operating', 'system', 'VxWorks', '(', 'from', 'Wind', 'River', 'Systems', ')', ';', 'The', 'communication', 'interface', 'between', 'the', 'IOCs', 'and', 'Unix', 'workstations', 'is', 'to', 'be', 'IMP', ';', 'It', 'is', 'assumed', 'that', 'all', 'IOC', 'software', 'is', 'to', 'be', 'developed', 'on', 'Unix', 'workstations', 'in', 'a', 'windowed', 'development', 'environment', ';', 'The', 'cross', '-', 'compiler', 'to', 'be', 'used', 'for', 'IOC', 'software', 'development', 'is', 'one', 'speciﬁed', 'by', 'the', 'Gemini', 'Project', '.', 'It', 'is', 'the', 'GNU', 'cc', 'compiler', 'as', 'furnished', 'with', 'VxWorks', ';', 'IOC', 'software', 'development', 'is', 'to', 'be', 'done', 'using', 'a', 'common', 'development', 'environment', ',', 'as', 'speciﬁed', 'in', 'the', 'Software', 'Programming', 'Standards', '(', 'SPS', ')', '.', 'Software', 'below', 'the', 'IOC', 'level', '.', 'There', 'is', 'likely', 'to', 'be', 'software', 'below', 'the', 'IOC', 'level', ',', 'but', 'it', 'should', 'not', 'require', 'downloading', ',', 'except', 'possibly', 'for', 'upgrades', ',', 'typically', 'being', 'placed', 'into', 'ROM', 'or', 'FLASH', 'memory', '.', 'Any', 'access', 'to', 'this', 'embedded', 'software', 'while', 'it', 'is', 'connected', 'to', 'the', 'system', 'is', 'strictly', 'through', 'software', 'in', 'the', 'IOC', '.', 'From', 'outside', 'the', 'IOC', 'this', 'software', 'appears', 'as', 'part', 'of', 'the', 'electronics', '.', 'Although', 'this', 'software', 'is', 'not', 'considered', 'part', 'of', 'the', 'Gemini', 'software', ',', 'it', 'is', 'obviously', 'an', 'advantage', '(', 'for', 'maintenance', 'purposes', ')', 'to', 'have', 'it', 'conform', 'to', 'the', 'requirements', 'of', 'Gemini', 'software', ';', 'Installation', 'system', 'software', 'The', 'host', 'workstation', 'operating', 'system', 'is', 'Unix', ',', 'currently', 'baselined', 'as', 'Solaris', '2.3', 'or', 'above', '.', 'The', 'installed', 'target', 'IOC', 'operating', 'system', 'is', 'VxWorks', ',', 'with', 'EPICS', 'as', 'the', 'interface', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Incoming', 'calls', 'to', 'the', 'Cab', 'radio', 'shall', 'be', 'routed', 'to', 'the', 'correct', 'on', '-', 'train', 'user', 'or', 'device', 'using', 'information', 'contained', 'in', 'the', 'sub', '-', 'addressing', 'field', '.', '(', 'M', ')']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Open', 'a', 'previous', 'saved', 'game', '.']","[3, 4, 4, 4, 4, 4]"
"['The', 'system', 'shall', 'display', 'an', 'error', 'message', 'if', 'the', 'new', 'user', 'is', 'not', 'active', 'in', 'the', 'Active', 'Directory', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['National', 'EIRENE', 'Number', '(', 'NEN', '):', 'this', 'number', 'is', 'used', 'to', 'route', 'a', 'call', 'from', 'the', 'calling', 'party', 'to', 'a', 'called', 'party', 'registered', 'within', 'the', 'same', 'GSM', '-', 'R', 'network', ';', 'International', 'EIRENE', 'Number', '(', 'IEN', '):', 'this', 'number', 'is', 'used', 'to', 'route', 'a', 'call', 'from', 'the', 'calling', 'party', 'to', 'a', 'called', 'party', 'registered', 'within', 'another', 'GSM', '-', 'R', 'network', ';', 'MSISDN', 'numbers', ':', 'the', 'number', 'used', 'by', 'a', 'subscriber', 'of', 'a', 'public', 'fixed', '(', 'or', 'mobile', ')', 'network', 'for', 'calling', 'a', 'mobile', 'station', 'of', 'a', 'GSM', 'PLMN', ';', 'Short', 'Dialling', 'Code', '(', 'SDC', '):', 'this', 'number', 'is', 'used', 'to', 'allow', '’', 'speed', 'dialling', '’', 'functionality', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
