tokens,tags
"['If', 'the', 'specimen', '/', 'sample', 'collection', 'record', 'does', 'not', 'exist', ',', 'the', 'laboratory', 'result', 'must', 'be', 'linked', 'to', 'the', 'subject', 'by', 'the', 'Subject', 'ID', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['All', 'levels', 'of', 'granularity', 'of', 'results', '(', 'e.g.', ',', 'specimen', '/', 'sample', 'level', ',', 'assay', 'level', ')', 'must', 'be', 'supported', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Systems', 'supporting', 'OM', 'should', 'capture', 'or', 'be', 'linked', 'to', 'data', 'regarding', 'the', 'prophylaxis', 'or', 'treatment', 'to', 'cases', ',', 'exposed', 'individuals', ',', 'or', 'at', 'risk', 'persons', ',', 'including', 'the', 'person', 'who', 'ordered', 'the', 'prophylaxis', 'or', 'treatment', ',', 'and', 'the', 'name', ',', 'date', ',', 'type', ',', 'duration', ',', 'and', 'dosage', 'of', 'the', 'treatment', 'or', 'prophylaxis', 'given', '.', 'For', 'specific', 'data', 'requirements', 'regarding', 'the', 'administration', 'of', 'prophylaxis', 'and', 'treatment', ',', 'please', 'reference', 'PHIN', 'Preparedness', 'Countermeasure', '/', 'Response', 'Administration', 'Functional', 'Requirements', 'and', 'Process', 'Flows', ',', 'available', 'at', 'www.cdc.gov/phin', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Contraindication', 'information', 'should', 'be', 'collected', 'to', 'indicate', 'why', 'vaccinations', ',', 'treatments', ',', 'or', 'antidotes', 'may', 'not', 'have', 'been', 'administered', 'or', 'why', 'the', 'patient', 'may', 'not', 'have', 'complied', 'with', 'prescribed', 'interventions', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'an', 'affected', 'person', 'suffers', 'a', 'negative', 'reaction', 'to', 'a', 'vaccine', 'or', 'prophylaxis', 'that', 'was', 'administered', ',', 'adverse', 'event', 'data', 'may', 'be', 'collected', 'and', 'used', 'to', 'determine', 'the', 'need', 'for', 'additional', 'interventions', 'or', 'to', 'determine', 'if', 'there', 'is', 'a', 'problem', 'with', 'the', 'pharmaceutical', ',', 'batch', ',', 'or', 'the', 'administering', 'facility', 'or', 'person', '.', 'For', 'specific', 'data', 'requirements', 'regarding', 'adverse', 'event', 'data', ',', 'please', 'reference', 'PHIN', 'Preparedness', 'Countermeasure', '/', 'Response', 'Administration', 'Functional', 'Requirements', 'and', 'Process', 'Flows', ',', 'available', 'at', 'www.cdc.gov/phin', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Systems', 'supporting', 'OM', 'should', 'capture', 'information', 'such', 'as', 'the', 'date', 'and', 'time', 'of', 'an', 'activity', ',', 'activity', 'type', ',', 'who', 'initiated', 'the', 'activity', ',', 'and', 'contact', 'information', 'to', 'generate', 'activity', 'logs', 'for', 'management', 'purposes', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Activity', 'logs', ',', 'which', 'are', 'tools', 'for', 'investigators', 'to', 'track', 'their', 'actions', 'during', 'a', 'case', ',', 'should', 'be', 'supported', '.', 'For', 'example', ',', 'investigators', 'may', 'log', 'calls', 'made', 'to', 'monitor', 'symptoms', 'or', 'calls', 'made', 'to', 'schedule', 'follow', '', 'up', 'visits', '.']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Activity', 'logs', 'may', 'also', 'provide', 'information', 'needed', 'to', 'support', 'communication', 'with', 'various', 'jurisdictions', 'in', 'the', 'event', 'that', 'the', 'investigation', 'crosses', 'jurisdictional', 'boundaries', '.', 'For', 'example', ',', 'if', 'a', 'person', 'becomes', 'ill', 'during', 'travel', 'in', 'one', 'jurisdiction', 'but', 'is', 'the', 'resident', 'of', 'another', ',', 'the', 'illness', 'will', 'be', 'reported', 'by', 'the', 'state', '(', 'jurisdiction', ')', 'of', 'residence', ',', 'rather', 'than', 'by', 'the', 'jurisdiction', 'visited', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Electronic', 'questionnaires', 'must', 'be', 'developed', 'and', 'validated', '.', 'They', 'will', 'be', 'designed', 'by', 'investigators', 'to', 'collect', 'common', 'data', 'elements', '(', 'e.g.', ',', 'patient', 'demographics', ',', 'test', 'results', ',', 'exposure', 'contacts', ')', ',', 'agent', '', 'specific', 'data', 'elements', '(', 'e.g.', ',', 'specific', 'laboratory', 'test', ')', ',', 'and', 'other', 'customized', 'data', 'elements', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Electronic', 'questionnaires', 'should', 'provide', 'the', 'capability', 'to', 'accept', 'digital', 'signatures', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Systems', 'supporting', 'OM', 'must', 'provide', 'the', 'ability', 'to', 'control', 'the', 'configuration', 'of', 'and', 'revisions', 'to', 'investigation', '', 'specific', 'questionnaires', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Systems', 'supporting', 'OM', 'must', 'provide', 'the', 'ability', 'to', 'publish', 'investigation', '', 'specific', 'questionnaires', 'and', 'implementation', 'guides', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Case', 'investigation', 'should', 'be', 'supported', 'by', 'reusable', 'questionnaire', 'libraries', 'that', 'use', 'common', 'terminology', '(', 'where', 'available', ')', 'to', 'maximize', 'the', 'efficiency', 'of', 'data', 'exchange', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Systems', 'supporting', 'OM', 'should', 'provide', 'a', 'manual', 'or', 'automatic', 'means', 'of', 'updating', 'the', 'status', 'of', 'case', 'records', 'as', 'the', 'case', 'definition', 'changes', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0]"
"['Systems', 'supporting', 'OM', 'should', 'track', 'the', 'changes', 'made', 'to', 'the', 'status', 'of', 'case', 'records', 'as', 'a', 'result', 'of', 'changes', 'in', 'the', 'case', 'definition', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Linkages', 'allow', 'investigators', 'to', 'create', 'meaningful', 'analysis', ',', 'characterize', 'the', 'event', ',', 'and', 'identify', 'at', '', 'risk', 'populations', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Systems', 'supporting', 'OM', 'must', 'support', 'dynamically', 'defined', 'associations', 'between', 'entities', 'for', 'the', 'purpose', 'of', 'defining', 'relationships', '.', 'For', 'example', ',', 'person', '', 'to', '', 'person', '(', 'e.g.', ',', 'family', 'relationship', ',', 'exposure', 'relationship', ')', ',', 'person', '', 'to', '', 'place', '(', 'e.g.', ',', 'household', ',', 'common', 'place', ')', ',', 'animal', '', 'to', '', 'person', ',', 'object', '', 'to', '', 'place', ',', 'person', '', 'to', '', 'travel', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Entity', '', 'to', '', 'epi', 'data', 'links', 'must', 'match', 'the', 'entity', 'to', 'their', 'symptoms', ',', 'survey', 'questions', ',', 'specimens', '/', 'samples', 'collected', ',', 'laboratory', 'results', ',', 'and', 'prophylaxis', 'and', 'treatment', 'data', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Each', 'new', 'case', 'must', 'be', 'able', 'to', 'link', 'an', 'assigned', 'Entity', 'ID', 'to', 'an', 'Event', 'ID', 'within', 'the', 'scope', 'of', 'the', 'investigation', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Systems', 'supporting', 'OM', 'require', 'the', 'ability', 'to', 'capture', 'information', 'about', 'possible', 'cases', 'and', 'potential', 'contacts', 'from', 'the', 'identification', 'process', 'through', 'the', 'treatment', 'and', 'follow', '', 'up', 'process', ',', 'as', 'supported', 'by', 'linkages', 'among', 'entities', ',', 'events', ',', 'and', 'actions', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Laboratory', 'results', 'must', 'be', 'linked', 'to', 'corresponding', 'specimens', '/', 'samples', 'including', 'multiple', 'results', 'from', 'one', 'specimen', '/', 'sample', ')', ',', 'and', 'subjects', 'when', 'the', 'participating', 'laboratory', 'returns', 'the', 'results', '.', 'These', 'linkages', 'must', 'unambiguously', 'associate', 'multiple', 'laboratory', 'results', 'to', 'case', 'and', 'contact', 'identifiers', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'the', 'specimen', '/', 'sample', 'was', 'created', 'from', 'another', 'specimen', '/', 'sample', '(', 'e.g.', ',', 'aliquots', ',', 'and', 'new', 'specimen', 'types', 'created', 'from', 'a', 'source', 'sample', ')', ',', 'laboratory', 'results', 'for', 'the', 'child', 'specimens', '/', 'samples', 'must', 'be', 'linked', 'to', 'the', 'corresponding', 'parent', 'specimen', '/', 'sample', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Each', 'investigation', 'subject', 'may', 'be', 'associated', 'with', 'exposure', 'contacts', ',', 'including', 'unambiguous', 'links', 'to', 'contacts', 'in', 'other', 'jurisdictions', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Contacts', 'of', 'exposed', 'entities', '(', 'e.g.', ',', 'people', ',', 'animals', ',', 'places', ')', 'may', 'be', 'traced', ',', 'investigated', ',', 'and', 'monitored', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Systems', 'supporting', 'OM', 'should', 'be', 'able', 'to', 'create', 'new', 'contacts', 'from', 'existing', 'case', 'records', ',', 'and', 'should', 'also', 'identify', 'the', 'contact', 'type', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Systems', 'supporting', 'OM', 'must', 'support', 'contact', 'exposure', 'tracing', 'by', 'allowing', 'one', 'contact', 'to', 'be', 'linked', 'to', 'multiple', 'cases', ',', 'and', 'allowing', 'multiple', 'contacts', 'to', 'be', 'linked', 'to', 'a', 'single', 'case', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'above', 'details', 'are', 'the', 'master', 'informationd', 'and', 'below', 'listed', 'information', 'are', 'the', 'transaction', 'details', 'of', 'a', 'Claim', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Syndrome', ';', 'Clinical', 'Examination', ';', 'Diagnosis', ';', 'Lab', 'Test', ';', 'Drugs', 'Name', '–', 'Frequency', '–', 'No', 'of', 'days', '', 'Qty', ';', 'Other', 'measure', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Diagnosis', ';', 'Drugs', 'Name', '–', 'Frequency', '–', 'No', 'of', 'days', '', 'Qty', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'will', 'have', 'the', 'provision', 'to', 'enter', 'any', 'number', 'of', 'Syndrome', ',', 'Clinical', 'Examinations', ',', 'Diagnosis', ',', 'Lab', 'Test', ',', 'Drugs', 'and', 'Other', 'Measures', 'in', 'any', 'treatment', 'level', 'based', 'on', 'MSIU', 'treatment', 'master', '.']","[0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['All', 'above', 'master', 'level', 'information', 'are', 'mandatory', 'other', 'than', 'Contact', 'No', 'during', 'the', 'entry', 'of', 'claim', 'into', 'the', 'system', '.', 'The', 'following', 'part', 'will', 'explain', 'how', 'the', 'systems', 'will', 'validate', 'every', 'information', 'during', 'claim', 'entry', '.', 'Treatment', 'Form', 'No', '(', 'List', 'Form', 'No', 'from', 'Claim', 'receipt', 'details', 'which', 'all', 'are', 'not', 'yet', 'entered', 'in', 'claim', ')', ';', 'Claim', 'No', '(', 'The', 'system', 'will', 'automatically', 'generate', 'the', 'Claim', 'number', 'with', 'Hospital', 'Code', 'as', 'Suffix', '+', '8', 'digit', ')', ';', 'Submitted', 'Date', '(', 'This', 'should', 'populate', 'automatically', 'while', 'choosing', 'the', 'Form', 'No', ')', ';', 'VSP', 'Name', '(', 'This', 'should', 'populate', 'automatically', 'while', 'choosing', 'the', 'Form', 'No', ')', ';', 'Voucher', 'No', '(', 'This', 'should', 'be', 'captured', 'from', 'Bar', 'Code', 'reader', 'based', 'on', 'the', 'Voucher', 'Slip', 'Stick', 'on', 'the', 'Claim', 'Form', ')', ';', 'Visit', 'Count', '(', 'This', 'should', 'be', 'captured', 'from', 'Bar', 'Code', 'reader', 'based', 'on', 'the', 'Voucher', 'Slip', 'Stick', 'on', 'the', 'Claim', 'Form', ')', ';', 'Patient', 'Type', '(', 'This', 'should', 'be', 'captured', 'from', 'Bar', 'Code', 'reader', 'based', 'on', 'the', 'Voucher', 'Slip', 'Stick', 'on', 'the', 'Claim', 'Form', ')', ';', 'Patient', 'Name', ';', 'Age', ';', 'Gender', '(', 'Select', 'from', 'the', 'list', 'of', 'options', 'Male', '/', 'Female', ')', ';', 'Address', '(', 'Street', '/', 'Road', ',', 'District', ',', 'Sub', '', 'District', ',', 'County', ',', 'Sub', '', 'County', ',', 'Village', '/', 'Town', ')', 'other', 'than', 'Street', '/', 'Road', 'all', 'other', 'details', 'would', 'list', 'from', 'the', 'its', 'master', 'records', ',', 'if', 'any', 'details', 'are', 'not', 'exist', 'in', 'Master', 'record', ',', 'then', 'the', 'system', 'should', 'have', 'the', 'provision', 'to', 'navigate', 'quickly', 'to', 'its', 'master', 'screen', 'to', 'enter', 'the', 'new', 'details', 'and', 'back', 'to', 'the', 'Claim', 'Entry', 'Screen', ';', 'Contact', 'No', 'Not', 'Mandatory', ';', 'Doctor', 'Name', '(', 'select', 'from', 'list', 'of', 'doctors', 'populating', 'from', 'VSP', 'Staff', 'Master', ')', ';', 'Doctors', 'Note', '–', 'Space', 'for', 'the', 'doctor', 'to', 'enter', 'the', 'note', 'about', 'the', 'patient', 'if', 'anything', 'is', 'required', ';', 'HIV', 'Details', 'if', 'any', '–', 'The', 'format', 'for', 'HIV', 'capturing', 'details', 'are', 'attached', 'with', 'SRS', ';', 'Patient', 'Status', '', '(', 'Select', 'from', 'list', 'of', 'status', 'options', 'populating', 'from', 'Patient', 'Status', 'Master', ')', 'suppose', 'the', 'status', 'is', 'Referral', 'then', 'the', 'system', 'will', 'have', 'the', 'provision', 'to', 'capture', 'Referred', 'To', 'and', 'Reason', 'for', 'Referral', ',', 'the', 'reason', 'for', 'Referral', 'should', 'be', 'populated', 'from', 'Referral', 'master', ';', 'Claim', 'Status', '–', 'Status', 'of', 'the', 'claim', 'is', 'depends', 'information', 'available', 'in', 'the', 'Claim', ',', 'if', 'any', 'false', 'data', 'or', 'any', 'mandatory', 'information', 'is', 'available', 'in', 'Claim', ',', 'then', 'the', 'claims', 'status', 'will', 'change', ',', 'if', 'the', 'value', 'of', 'status', 'is', 'not', '“', 'Accepted', '”', 'then', 'the', 'claim', 'will', 'be', 'stored', 'in', 'quarantine', 'area', 'and', 'can', 'able', 'to', 'precede', 'it', 'further', 'from', 'its', 'status', '.', 'The', 'system', 'should', 'have', 'a', 'provision', 'to', 'capture', 'the', 'reason', 'suppose', 'if', 'the', 'claim', 'status', 'is', '“', 'Rejection', 'or', 'Quarantine', '”', ';', 'Claim', 'Amount', '–', 'The', 'calculation', 'of', 'claim', 'amount', 'is', 'explained', 'below', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'it', 'is', 'a', 'First', 'visit', 'Claim', 'Claim', 'Amount', 'will', 'capture', 'First', 'Visit', 'Consultation', 'Fee', '(', 'from', 'VSP', 'Payment', 'terms', ')', '+', 'Lab', 'test', 'Amount', '(', 'from', 'VSP', 'Payment', 'terms', ')', '+', '(', 'Qty', 'of', 'drugs', '*', 'Retails', 'Price', '(', 'from', 'Drugs', 'Master', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'Claim', 'is', 'for', 'first', 'follow', 'up', 'Claim', 'Amount', 'will', 'capture', 'First', 'Follow', 'up', 'Fee', '(', 'from', 'VSP', 'Payment', 'terms', ')', '+', '(', 'Qty', 'of', 'drugs', '*', 'Retails', 'Price', '(', 'from', 'Drugs', 'Master', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['If', 'Claim', 'is', 'for', 'second', 'follow', 'up', 'Claim', 'Amount', 'will', 'capture', 'Second', 'Follow', 'up', 'Fee', '(', 'from', 'VSP', 'Payment', 'terms', ')', '+', '(', 'Qty', 'of', 'drugs', '*', 'Retails', 'Price', '(', 'from', 'Drugs', 'Master', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['The', 'system', 'captures', 'the', 'thump', 'impression', 'available', 'in', 'each', 'claim', 'form', ',', 'and', 'needs', 'to', 'compare', 'it', 'with', 'the', 'same', 'voucher', 'numbers', 'previous', 'visits', 'if', 'available', '.', 'If', 'the', 'thump', 'impression', 'are', 'mismatching', 'for', 'the', 'same', 'patient', '(', 'Client', '/', 'Partner', ')', 'on', 'same', 'voucher', 'the', 'system', 'would', 'automatically', 'make', 'a', 'count', 'on', 'it', '.', 'If', 'the', 'claim', 'from', 'same', 'VSP', 'having', 'more', 'than', 'two', 'times', 'of', 'Thump', 'Impression', 'mismatching', ',', 'then', 'the', 'system', 'should', 'automatically', 'produce', 'a', 'warning', 'message', 'and', 'the', 'same', 'time', 'the', 'system', 'should', 'In', '', 'Activate', 'the', 'VSP', '.', 'The', 'authorized', 'user', 'can', 'alter', '/', 'amend', 'the', 'Claim', 'if', 'required', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 4, 4, 4, 4, 0, 0, 0]"
